SalePrice,id
134602.26828766175,2735
134490.33322585165,2736
119729.0349052572,2737
138977.9488000207,2738
156445.25395684928,2739
135339.9974101776,2740
146484.68275974345,2741
155445.8243494467,2742
161199.18062237953,2743
164020.11539481464,2744
140392.37907691757,2745
138068.80085797483,2746
152080.90905090419,2747
129069.8236360994,2748
128082.30769464087,2749
124340.21909764293,2750
135160.24119578826,2751
203736.43135045015,2752
146011.20402634045,2753
197446.03726080875,2754
139888.49033133633,2755
96034.5894887213,2756
73476.41901485386,2757
89306.51351633584,2758
168541.70882249353,2759
121567.63835155478,2760
140017.47545754712,2761
142924.02265026976,2762
186548.66841458224,2763
149518.92610368182,2764
289703.7616084318,2765
129145.1687131829,2766
87913.12592416347,2767
129409.07680323135,2768
132286.65226403397,2769
138511.81032164392,2770
102592.4246528468,2771
109648.9933839932,2772
166929.45719041553,2773
144447.58219284395,2774
113741.22820450607,2775
146350.62507953207,2776
148912.5889756705,2777
106454.15746466284,2778
125318.23314317336,2779
98225.52734822339,2780
97890.31529896802,2781
100171.84481771328,2782
97986.96510703141,2783
120722.31605420557,2784
137453.030724284,2785
66483.35034720768,2786
128165.44653246304,2787
74589.72995744005,2788
164007.85783547477,2789
95981.62331152262,2790
109335.60774218678,2791
55316.117561708816,2792
152593.04038942445,2793
100375.23997938685,2794
120554.98943921278,2795
99182.55684678195,2796
201263.51094096582,2797
107181.90727770343,2798
115354.54459140955,2799
71460.30816192208,2800
112272.06472373725,2801
125194.6883207604,2802
169109.51586799938,2803
126842.62958550167,2804
98942.14925462221,2805
83683.0641130364,2806
165870.5421142763,2807
145225.19465742796,2808
129214.02528772519,2809
122621.50631437142,2810
160544.69575064193,2811
170942.86765566058,2812
158109.49031131642,2813
162200.86329570945,2814
96002.46712325483,2815
229840.8519969033,2816
157075.48321065767,2817
131039.58657770955,2818
172048.8853321879,2819
137096.2700345794,2820
103311.59654153325,2821
192314.63728598473,2822
302226.0548014622,2823
163175.3416249542,2824
143088.2867084219,2825
129857.8299587399,2826
136935.79095933266,2827
217202.29555657398,2828
225664.9292180421,2829
223161.11148741544,2830
175564.0538659871,2831
237860.59378574582,2832
309380.199058952,2833
224488.00868386735,2834
228428.0460006082,2835
190247.425378276,2836
160305.22089828312,2837
150452.95516277588,2838
170014.4867523742,2839
205585.97674106358,2840
205127.263186071,2841
233784.06493553717,2842
150743.95778201136,2843
181473.99413595287,2844
130066.38297788144,2845
208581.36750985173,2846
213775.4895019359,2847
217201.0565268523,2848
196752.5896490852,2849
274344.80943475745,2850
212017.94584502824,2851
238775.1642509876,2852
235059.9075577258,2853
135929.2359732946,2854
203174.85461772076,2855
199922.57122885733,2856
190554.50888536015,2857
208399.37561380223,2858
102479.57238563096,2859
123370.48927373627,2860
124845.66037708838,2861
182533.93824012898,2862
128582.2313798966,2863
238816.97122924385,2864
143905.6333935554,2865
140781.2417387333,2866
99451.48268917184,2867
94300.28259155541,2868
92823.51854518503,2869
119254.74540846722,2870
84478.41347830751,2871
51127.805880899024,2872
96045.42138769406,2873
139497.83842407374,2874
114781.02569061019,2875
163504.2415034347,2876
149153.78121866894,2877
161230.94761563858,2878
134962.26010224863,2879
106308.6439574518,2880
142236.9350834374,2881
183691.32496581812,2882
196574.11524588248,2883
198562.36934005187,2884
187501.9199170394,2885
233248.24728510014,2886
103158.30303198835,2887
146890.8437482926,2888
60232.36349860934,2889
80641.79494568783,2890
138307.10612723196,2891
42687.89212109463,2892
71953.28986004453,2893
53772.63065936455,2894
341798.6883791357,2895
277626.72322338284,2896
214586.7687279456,2897
150751.1637390332,2898
210050.03391394307,2899
160283.41494553228,2900
214062.94294441864,2901
182171.07334470082,2902
323806.13889763487,2903
339851.21746165317,2904
82780.28532742153,2905
196528.11314520947,2906
113815.09085296982,2907
129508.7899335047,2908
155868.72299823136,2909
76610.33144721267,2910
82734.927370787,2911
151902.8779567235,2912
82456.51690692051,2913
80416.39783669543,2914
88810.32692026344,2915
84820.66830443591,2916
170118.5375950401,2917
119027.09787418786,2918
226580.11929023857,2919
